species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,142_Inferior_colliculus_dorsal_cortex,142,,"Inferior colliculus, dorsal cortex",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,143_Inferior_colliculus_central_nucleus,143,,"Inferior colliculus, central nucleus",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,145_Inferior_colliculus_external_cortex,145,,"Inferior colliculus, external cortex",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,146_inferior_colliculus_brachium,146,,"inferior colliculus, brachium",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,150_Medial_geniculate_body_marginal_zone,150,,"Medial geniculate body, marginal zone",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,151_Primary_auditory_area,151,,Primary auditory area,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,152_Secondary_auditory_area_dorsal_part,152,,"Secondary auditory area, dorsal part",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,153_Secondary_auditory_area_ventral_part,153,,"Secondary auditory area, ventral part",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,157_external_medullary_lamina_auditory_radiation,157,,"external medullary lamina, auditory radiation",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,158_Ventral_cochlear_nucleus_anterior_part,158,,"Ventral cochlear nucleus, anterior part",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,159_Ventral_cochlear_nucleus_posterior_part,159,,"Ventral cochlear nucleus, posterior part",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,160_Ventral_cochlear_nucleus_cap_area,160,,"Ventral cochlear nucleus, cap area",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,162_Spiral_ganglion,162,,Spiral ganglion,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
