species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/141.obj,141,141,PVR,Periventricular region,Basic cell groups and regions,1097,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular region
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/143.obj,143,143,AMBv,"Nucleus ambiguus, ventral division",Basic cell groups and regions,135,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Nucleus ambiguus > Nucleus ambiguus, ventral division"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/145.obj,145,145,V4,fourth ventricle,ventricular systems,73,bilateral,mesh_with_ontology,ontology_path=root > ventricular systems > fourth ventricle
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/146.obj,146,146,PRNr,Pontine reticular nucleus,Basic cell groups and regions,1117,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, behavioral state related > Pontine reticular nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/147.obj,147,147,LC,Locus ceruleus,Basic cell groups and regions,1117,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, behavioral state related > Locus ceruleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/148.obj,148,148,GU4,"Gustatory areas, layer 4",Basic cell groups and regions,1057,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Gustatory areas > Gustatory areas, layer 4"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/149.obj,149,149,PVT,Paraventricular nucleus of the thalamus,Basic cell groups and regions,571,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Midline group of the dorsal thalamus > Paraventricular nucleus of the thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/151.obj,151,151,AOB,Accessory olfactory bulb,Basic cell groups and regions,698,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Accessory olfactory bulb
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/153.obj,153,153,V4r,lateral recess,ventricular systems,145,bilateral,mesh_with_ontology,ontology_path=root > ventricular systems > fourth ventricle > lateral recess
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/154.obj,154,154,PHY,Perihypoglossal nuclei,Basic cell groups and regions,370,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Perihypoglossal nuclei"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/155.obj,155,155,LD,Lateral dorsal nucleus of thalamus,Basic cell groups and regions,239,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Anterior group of the dorsal thalamus > Lateral dorsal nucleus of thalamus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/156.obj,156,156,AUDd6a,"Dorsal auditory area, layer 6a",Basic cell groups and regions,1011,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Auditory areas > Dorsal auditory area > Dorsal auditory area, layer 6a"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/157.obj,157,157,PVZ,Periventricular zone,Basic cell groups and regions,1097,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Periventricular zone
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/158.obj,158,158,pc,posterior commissure,fiber tracts,832,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > cranial nerves > oculomotor nerve > posterior commissure
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/159.obj,159,159,AON,Anterior olfactory nucleus,Basic cell groups and regions,698,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Anterior olfactory nucleus
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/162.obj,162,162,LDT,Laterodorsal tegmental nucleus,Basic cell groups and regions,1117,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Pons > Pons, behavioral state related > Laterodorsal tegmental nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/163.obj,163,163,AIp2/3,"Agranular insular area, posterior part, layer 2/3",Basic cell groups and regions,111,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Agranular insular area > Agranular insular area, posterior part > Agranular insular area, posterior part, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/164.obj,164,164,c,"central canal, spinal cord/medulla",ventricular systems,73,bilateral,mesh_with_ontology,"ontology_path=root > ventricular systems > central canal, spinal cord/medulla"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/165.obj,165,165,RAmb,Midbrain raphe nuclei,Basic cell groups and regions,348,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, behavioral state related > Midbrain raphe nuclei"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/169.obj,169,169,PRP,Nucleus prepositus,Basic cell groups and regions,154,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Perihypoglossal nuclei > Nucleus prepositus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/170.obj,170,170,LGd,Dorsal part of the lateral geniculate complex,Basic cell groups and regions,1008,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, sensory-motor cortex related > Geniculate group, dorsal thalamus > Dorsal part of the lateral geniculate complex"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/171.obj,171,171,PL1,"Prelimbic area, layer 1",Basic cell groups and regions,972,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Prelimbic area > Prelimbic area, layer 1"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/173.obj,173,173,RCH,Retrochiasmatic area,Basic cell groups and regions,290,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Retrochiasmatic area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/177.obj,177,177,NR,Nucleus of Roller,Basic cell groups and regions,154,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Hindbrain > Medulla > Medulla, motor related > Perihypoglossal nuclei > Nucleus of Roller"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/178.obj,178,178,LGv,Ventral part of the lateral geniculate complex,Basic cell groups and regions,1014,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Geniculate group, ventral thalamus > Ventral part of the lateral geniculate complex"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/180.obj,180,180,GU2/3,"Gustatory areas, layer 2/3",Basic cell groups and regions,1057,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Gustatory areas > Gustatory areas, layer 2/3"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/181.obj,181,181,RE,Nucleus of reuniens,Basic cell groups and regions,571,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Midline group of the dorsal thalamus > Nucleus of reuniens"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/184.obj,184,184,FRP,"Frontal pole, cerebral cortex",Basic cell groups and regions,315,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Frontal pole, cerebral cortex"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/186.obj,186,186,LH,Lateral habenula,Basic cell groups and regions,958,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Epithalamus > Lateral habenula"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/187.obj,187,187,GU5,"Gustatory areas, layer 5",Basic cell groups and regions,1057,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Gustatory areas > Gustatory areas, layer 5"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/188.obj,188,188,AOBgl,"Accessory olfactory bulb, glomerular layer",Basic cell groups and regions,151,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Accessory olfactory bulb > Accessory olfactory bulb, glomerular layer"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/189.obj,189,189,RH,Rhomboid nucleus,Basic cell groups and regions,51,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Thalamus > Thalamus, polymodal association cortex related > Intralaminar nuclei of the dorsal thalamus > Rhomboid nucleus"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/190.obj,190,190,py,pyramid,fiber tracts,784,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > lateral forebrain bundle system > corticospinal tract > pyramid
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/194.obj,194,194,LHA,Lateral hypothalamic area,Basic cell groups and regions,290,bilateral,mesh_with_ontology,ontology_path=root > Basic cell groups and regions > Brain stem > Interbrain > Hypothalamus > Hypothalamic lateral zone > Lateral hypothalamic area
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/196.obj,196,196,AOBgr,"Accessory olfactory bulb, granular layer",Basic cell groups and regions,151,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Olfactory areas > Accessory olfactory bulb > Accessory olfactory bulb, granular layer"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/197.obj,197,197,RL,Rostral linear nucleus raphe,Basic cell groups and regions,165,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Brain stem > Midbrain > Midbrain, behavioral state related > Midbrain raphe nuclei > Rostral linear nucleus raphe"
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/198.obj,198,198,pyd,pyramidal decussation,fiber tracts,784,bilateral,mesh_with_ontology,ontology_path=root > fiber tracts > lateral forebrain bundle system > corticospinal tract > pyramidal decussation
mouse,source/structure_graph_1.json;source/structure_meshes,source/structure_meshes/201.obj,201,201,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3",Basic cell groups and regions,329,bilateral,mesh_with_ontology,"ontology_path=root > Basic cell groups and regions > Cerebrum > Cerebral cortex > Cortical plate > Isocortex > Somatosensory areas > Primary somatosensory area > Primary somatosensory area, barrel field > Primary somatosensory area, barrel field, layer 2/3"
